IDEQUIPAMENT,ALIES,NOM,CATEGORIA,VIA,SUFIX_VIA,NUM,CPOSTAL,POBLACIO,CODI_MUNICIPI,COMARCA,UTMX,UTMY,LONGITUD,LATITUD,DATA_MODIFICACIO,PROPIETATS,Georeferència
3620053,Consultori local Quart,Consultori local Quart,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"AV DE LA BÒBILA, 6",av.,6,17242,QUART,171426,GIRONES,"486,709.15","4,643,062.91",2.83966863,41.93942312,11/11/2025 01:10:31 PM,"Horari|dl i dj de 8 a 20h, dt i dv de 8 a 15h i dc de 13 a 20 h. Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos al CAP Cassà de la Selva.",POINT (2.8396686300000002 41.93942312)
33135995,ASSIR Consultori local La Palma de Cervelló,ASSIR Consultori local La Palma de Cervelló,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR PIRINEU, 7",cr.,7,8756,LA PALMA DE CERVELLÓ,89058,BAIX LLOBREGAT,"413,860.38","4,585,109.45",1.969314182,41.412921552,11/11/2025 01:10:31 PM,Horari|Dj de 8 a 15h,POINT (1.9693141820000002 41.412921552)
3619682,CAP Bellpuig,CAP Bellpuig,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"CR DIPUTACIÓ, S/N",cr.,S/N,25250,BELLPUIG,250501,URGELL,"334,199.54","4,610,435.86",1.009590358,41.628428008,11/11/2025 01:10:32 PM,"Horari|Dies feiners de 8 a  21 h i ds., dg. i festius de 9 a 21 h. Fora d'aquest horari truqueu al 061 Salut Respon.",POINT (1.009590358 41.628428008)
14672868,CUAP Sant Fèlix,CUAP Sant Fèlix,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"CT DE BARCELONA, 473",ct.,473,8204,SABADELL,81878,VALLES OCCIDENTAL,"426,071.24","4,598,252.86",2.113791629,41.532512628,11/11/2025 01:10:32 PM,Horari|24 h.,POINT (2.113791629 41.532512628)
3619792,Consultori local Arbolí,Consultori local Arbolí,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR MAJOR, 20",cr.,20,43365,ARBOLÍ,430154,BAIX CAMP,"328,108.29","4,567,670.79",0.94867176,41.242178911,11/11/2025 01:10:31 PM,Horari|Tancat permanentment.,POINT (0.9486717600000001 41.242178911)
3620662,CAP El Clot,CAP El Clot,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR CONCILIO DE TRENTO, 25",cr.,25,8018,BARCELONA,80193,BARCELONES,"432,542.68","4,584,767.03",2.192867306,41.411622723,11/11/2025 01:10:31 PM,Horari|De dl. a dv. de 8 a 20 h. Fora d'aquest horari telèfon 061 Salut Respon o al CUAP Sant Martí,POINT (2.192867306 41.411622723)
3620378,Consultori local Riumors,Consultori local Riumors,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR DE LA PLAÇA VELLA, 4",cr.,4,17469,RIUMORS,171518,ALT EMPORDA,"503,554.83","4,674,963.79",3.043076905,42.226843438,11/11/2025 01:10:31 PM,Horari|dt. de 10 a 12h Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos al al CAP Ernest Lluch de Figueres de dl. a dv. de 8 a 20 h o a l'Hospital de Figueres. 25/6 tancat,POINT (3.043076905 42.226843438)
3620497,Consultori local Peratallada,Consultori local Peratallada,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL DEL CASTELL, s/n",pl.,s/n,17113,FORALLAC,179026,BAIX EMPORDA,"507,452.67","4,647,246.84",3.089956861,41.977183393,11/11/2025 01:10:31 PM,Horari|dt. de 9 a 11 cada 15 dies. Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos al CAP Dra. Casaponsa de La Bisbal d'Empordà,POINT (3.089956861 41.977183393)
7512116,Servei de Rehabilitació Comunitària Sant Andreu,Servei de Rehabilitació Comunitària Sant Andreu,Salut|Centres sanitaris|5. Centres de salut mental|,"CR FERNANDO PESSOA, 47-51",cr.,47-51,8030,BARCELONA,80193,BARCELONES,"432,571.46","4,588,265.43",2.19282141,41.443134156,11/11/2025 01:10:31 PM,,POINT (2.19282141 41.443134156)
3619646,Consultori local Belltall,Consultori local Belltall,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL ESGLÉSIA, 4",pl.,4,43413,PASSANANT I BELLTALL,431016,CONCA DE BARBERA,"348,668.92","4,596,364.56",1.186751761,41.504622666,11/11/2025 01:10:31 PM,Horari|Horari en funció de cita programada per previ contacte,POINT (1.186751761 41.504622666)
3622325,Consultori local El Papiol,Consultori local El Papiol,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"RB DE CATALUNYA, 20-26",rb.,20-26,8754,EL PAPIOL,81580,BAIX LLOBREGAT,"417,000.74","4,587,666.79",2.006532889,41.436283917,11/11/2025 01:10:31 PM,"Horari|Dilluns, dimarts i dijous de 8 a 20 h. Dimecres i divendres de 8 a 15 h. Fora d'aquests horaris al CAP La Granja de Molins de Rei de dilluns a diumenge de 8h a 20h. Nits al CUAP Sant Ildefons (obert 24h) o bé truqueu al 061 Salut Respon",POINT (2.006532889 41.436283917)
3622212,CAS Garraf,CAS Garraf,Salut|Centres sanitaris|6. Centres d'atenció i seguiment a les drogodependències|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"CR SANT JOSEP, 21-23",cr.,21-23,8800,VILANOVA I LA GELTRÚ,83073,GARRAF,"392,958.59","4,564,933.07",1.722824895,41.228711554,11/11/2025 01:10:32 PM,"Horari|Dilluns, dimecres, dijous i divendres de 9 a 15 h, dimarts de 11.30 a 15 h.",POINT (1.722824895 41.228711554)
3621552,Hospital de dia sociosanitari Hospital Mare de Déu de la Mercè,Hospital de dia sociosanitari Hospital Mare de Déu de la Mercè,Salut|Centres sanitaris|4. Centres sociosanitaris|,"PS UNIVERSAL, 34-44",ps.,34-44,8042,BARCELONA,80193,BARCELONES,"429,960.28","4,587,677.26",2.161634717,41.437613139,11/11/2025 01:10:31 PM,,POINT (2.161634717 41.437613139)
11257616,Centre Integral de Salut Cotxeres,Centre Integral de Salut Cotxeres,Salut|Centres sanitaris|4. Centres sociosanitaris|,"AV DELS QUINZE, 18-30",av.,18-30,8016,BARCELONA,80193,BARCELONES,"431,159.98","4,586,409.02",2.176137901,41.426294309,11/11/2025 01:10:31 PM,,POINT (2.176137901 41.426294309)
3621544,Hospital de dia sociosanitari Centre Fòrum Hospital del Mar,Hospital de dia sociosanitari Centre Fòrum Hospital del Mar,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR LLULL, 410",cr.,410,8019,BARCELONA,80193,BARCELONES,"434,660.07","4,584,890.02",2.218186494,41.412905401,11/11/2025 01:10:31 PM,,POINT (2.2181864940000002 41.412905401)
3622824,CAP Adrià - Equip Sant Elies,CAP Adrià - Equip Sant Elies,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR VALLMAJOR, 34",cr.,34,8021,BARCELONA,80193,BARCELONES,"428,010.06","4,583,567.13",2.138782543,41.400422561,11/11/2025 01:10:31 PM,Horari|De dl. a dv. de 8 a 20 h.  Fora d'aquest horari telèfon 061 Salut Respon o al CUAP Manso. Urgències pediàtriques de 8 a 22 h al Centre d'Atenció Pediàtrica Integral Barcelona Esquerra (CAPIBE) de dl. a dg.,POINT (2.138782543 41.400422561)
9013532,Atenció continuada CAP Rocafonda-Palau,Atenció continuada CAP Rocafonda-Palau,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"RD PINTOR RAFAEL ESTRANY, 24",rd.,24,8304,MATARÓ,81213,MARESME,"454,193.03","4,600,094.48",2.45073693,41.551203746,11/11/2025 01:10:31 PM,"Horari|dissabtes de 8 a 17 h. Fora d'aquest horari, truqueu al 061 Salut Respon o adreceu-vos CUAP Maresme (obert 24 hores).",POINT (2.45073693 41.551203746)
3620022,Consultori local Castelló de Farfanya,Consultori local Castelló de Farfanya,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR DEL TORRENT, 22",cr.,22,25136,CASTELLÓ DE FARFANYA,250693,NOGUERA,"311,172.91","4,632,333.19",0.726414571,41.820387347,11/11/2025 01:10:31 PM,Horari|Consulteu l'horari al CAP de referència - Telèfon del CAP (973 44 60 28).  Atenció continuada 24 h al CAP Balaguer.,POINT (0.7264145710000001 41.820387347)
10926425,ASSIR Hospital de Figueres,ASSIR Hospital de Figueres,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"RD RECTOR AROLAS, S/N",rd.,S/N,17600,FIGUERES,170669,ALT EMPORDA,"496,345.17","4,679,529.60",2.955682479,42.26796396,11/11/2025 01:10:31 PM,Horari|Gine i Llev. cada dia en consultes de matí i tarda,POINT (2.955682479 42.26796396)
33089529,ASSIR La Granadella,ASSIR La Granadella,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR LA POBLA, 74",cr.,74,25177,LA GRANADELLA,251018,GARRIGUES,"304,912.36","4,580,618.94",0.667911789,41.35345374,11/11/2025 01:10:31 PM,,POINT (0.667911789 41.35345374)
3621054,CAS Baluard,CAS Baluard,Salut|Centres sanitaris|6. Centres d'atenció i seguiment a les drogodependències|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"AV DRASSANES, 13",av.,13,8001,BARCELONA,80193,BARCELONES,"430,892.67","4,580,875.83",2.173570795,41.376435775,11/11/2025 01:10:32 PM,"Horari|De dilluns a divendres de 7 a 21:45 h. HORARI DE REDUCCIÓ DE DANYS: De dilluns a divendres de 7 a 21:45 h, dissabte, diumenge i festius de 8 a 21 h.",POINT (2.173570795 41.376435775)
3620458,Consultori local Colomers,Consultori local Colomers,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL ESGLÉSIA, S/N",pl.,S/N,17144,COLOMERS,170558,BAIX EMPORDA,"498,931.72","4,659,123.38",2.987083738,42.084185403,11/11/2025 01:10:31 PM,Horari|MG + DSI: dt. de 8 a 10h i dv. de 12 a 13:30h en cas d'urgència truqueu al 061 Salut Respon o adreceu-vos al CAP Sarrià de Ter de dl. a dg. de 8 a 20h O al CUAP Güell de 20 a 8h.,POINT (2.987083738 42.084185403)
3619874,Hospital de dia sociosanitari Hospital Universitari Sant Joan de Reus,Hospital de dia sociosanitari Hospital Universitari Sant Joan de Reus,Salut|Centres sanitaris|4. Centres sociosanitaris|,"AV JOSEP LAPORTE, 2",av.,2,43204,REUS,431233,BAIX CAMP,"341,313.61","4,557,699.36",1.109934539,41.155099943,11/11/2025 01:10:31 PM,,POINT (1.109934539 41.155099943)
33140447,ASSIR CAP Esparreguera,ASSIR CAP Esparreguera,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"VI DEL MIL·LENARI, 16",vi.,16,8292,ESPARREGUERA,80765,BAIX LLOBREGAT,"405,796.71","4,599,410.86",1.870613263,41.540811661,11/11/2025 01:10:31 PM,"Horari|Dl, dc i dv de 8 a 15h i  dt. i dj de 8 a 20h",POINT (1.870613263 41.540811661)
3619812,Hospital de dia Centre Sociosanitari i Residència Assistida Salou,Hospital de dia Centre Sociosanitari i Residència Assistida Salou,Salut|Centres sanitaris|4. Centres sociosanitaris|,"AV PAU CASALS, 3",av.,3,43840,SALOU,439057,TARRAGONES,"342,665.67","4,549,378.10",1.127000306,41.08045062,11/11/2025 01:10:31 PM,,POINT (1.127000306 41.08045062)
3619759,Consultori local Perafort,Consultori local Perafort,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR CASTELLOT, 2",cr.,2,43152,PERAFORT,431037,TARRAGONES,"353,702.67","4,561,180.30",1.255517095,41.188776418,11/11/2025 01:10:31 PM,Horari|Medicina familiar i comunitària: Dll 18:30 a 20. Dm i Dj: 11:30 a 13. Dc 11 a 13. Dv 8 a 13  Infermeria: Dll: 15.20 a 20.30. Dm: 11.30 a 14. Dc: 8 a 14. Dj: 11.30 a 13. Dv: 8 a 11,POINT (1.255517095 41.188776418)
18589279,CAP Passeig de Sant Joan,CAP Passeig de Sant Joan,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PS DE SANT JOAN, 20",ps.,20,8010,BARCELONA,80193,BARCELONES,"431,359.15","4,582,671.41",2.178945264,41.392647961,11/11/2025 01:10:31 PM,Horari|De dl. a dv. de 8 a 20 h. Fora d'aquest horari telèfon 061 Salut Respon o al CUAP Dos de Maig.,POINT (2.178945264 41.392647961)
3621693,CAP Santa Margarida i els Monjos,CAP Santa Margarida i els Monjos,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PS FLUVIAL, S/N",ps.,S/N,8730,SANTA MARGARIDA I ELS MONJOS,82515,ALT PENEDES,"387,860.46","4,575,401.36",1.660084876,41.32229136,11/11/2025 01:10:31 PM,"Horari|De dilluns a divendres de 8 a 20 h. Fora d'aquest horari, caps de setmana i festius a l'Hospital Comarcal Alt Penedès o bé truqueu al 061 Salut Respon.",POINT (1.660084876 41.32229136)
3621360,CSMA Sarrià-Sant Gervasi,CSMA Sarrià-Sant Gervasi,Salut|Centres sanitaris|5. Centres de salut mental|,"VI AUGUSTA, 364-372, pis 4",vi.,364-372,8017,BARCELONA,80193,BARCELONES,"426,567.57","4,583,749.65",2.121505715,41.40193599,11/11/2025 01:10:31 PM,,POINT (2.121505715 41.40193599)
11044338,PADES Guinardó Nou Barris Sud,PADES Guinardó Nou Barris Sud,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR COROLEU, 44-50",cr.,44-50,8030,BARCELONA,80193,BARCELONES,"432,073.28","4,587,141.72",2.186984726,41.43297128,11/11/2025 01:10:31 PM,,POINT (2.186984726 41.43297128)
3620258,CSMA Selva Marítima,CSMA Selva Marítima,Salut|Centres sanitaris|5. Centres de salut mental|,"AV EUROPA, 14",av.,14,17300,BLANES,170237,SELVA,"481,620.38","4,613,285.52",2.779204506,41.671118833,11/11/2025 01:10:31 PM,"Horari|dilluns, dijous i divendres  8-15'30 / dimarts i dimecres 8-20'30. Estiu 2019: De  16/8 a 10/9: 8-15'30",POINT (2.779204506 41.671118833)
3619706,Consultori local Santa Maria de Montmagastrell,Consultori local Santa Maria de Montmagastrell,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"AV CATALUNYA, S/N",av.,S/N,25354,TÀRREGA,252173,URGELL,"344,716.16","4,612,369.06",1.135272537,41.647947844,11/11/2025 01:10:31 PM,Horari|Consulteu l'horari al CAP de referència - Telèfon del CAP (973 31 08 52).  Atenció continuada 24 h al CAP Tàrrega.,POINT (1.135272537 41.647947844)
3622712,PADES Badalona,PADES Badalona,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CT DE CANYET, S/N",ct.,S/N,8916,BADALONA,80155,BARCELONES,"436,400.70","4,592,302.00",2.238230961,41.479803115,11/11/2025 01:10:31 PM,"Horari|de dilluns a diumenge, de 8 a 20 hores",POINT (2.238230961 41.479803115)
10929872,ASSIR CAP Guinardó,ASSIR CAP Guinardó,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR TEODOR LLORENTE, 26",cr.,26,8041,BARCELONA,80193,BARCELONES,"431,371.38","4,585,596.99",2.178759749,41.418998791,11/11/2025 01:10:31 PM,"Horari|Aquest ASSIR presta serveis en altres punts d'atenció, truqueu al vostre CAP i us informaran.",POINT (2.178759749 41.418998791)
3619684,Consultori local Castellserà,Consultori local Castellserà,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR MAJOR, 39",cr.,39,25334,CASTELLSERÀ,250707,URGELL,"332,903.31","4,623,669.00",0.990333288,41.747277184,11/11/2025 01:10:31 PM,Horari|Consulteu l'horari al CAP de referència - Telèfon del CAP (973 31 08 52).  Atenció continuada 24 h al CAP Tàrrega.,POINT (0.9903332880000001 41.747277184)
3620216,CAP Cardona,CAP Cardona,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"PS MOSSÉN JOAN  RIBA, 1",ps.,1,8261,CARDONA,80478,BAGES,"390,574.40","4,641,182.17",1.680483079,41.91501365,11/11/2025 01:10:32 PM,"Horari|dl., a dv., de 8 a 20h.",POINT (1.680483079 41.91501365)
33601493,ASSIR CAP Constantí,ASSIR CAP Constantí,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR DELS HORTS, 6",cr.,6,43120,CONSTANTÍ,430477,TARRAGONES,"350,234.34","4,557,355.33",1.215114213,41.153704264,11/11/2025 01:10:31 PM,Horari|de 8 a 20h,POINT (1.215114213 41.153704264)
33082987,ASSIR CAP Bordeta-Magraners,ASSIR CAP Bordeta-Magraners,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR BOQUE, S/N",cr.,S/N,25001,LLEIDA,251207,SEGRIA,"303,920.88","4,608,650.25",0.646956317,41.605492122,11/11/2025 01:10:31 PM,,POINT (0.646956317 41.605492122)
3621530,Consultori local El Pla del Penedès,Consultori local El Pla del Penedès,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL PAU FONTANALS, 1",pl.,1,8733,EL PLA DEL PENEDÈS,81640,ALT PENEDES,"392,253.50","4,585,972.92",1.710684251,41.418091277,11/11/2025 01:10:31 PM,"Horari|Dilluns, dimecres i divendres de 8 a 15h. De 15 a 20h. al CAP Santa Margarida i els Monjos.  Fora d'aquest horari, caps de setmana i festius a l'Hospital Comarcal Alt Penedès o bé truqueu al 061 Salut Respon.",POINT (1.710684251 41.418091277)
34419936,CUAP Mollerussa,CUAP Mollerussa,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CT DE MIRALCAMP, S/N",ct.,S/N,25230,MOLLERUSSA,251370,PLA D'URGELL,"324,364.93","4,609,986.50",0.891733987,41.622278894,11/11/2025 01:10:31 PM,"Horari|Obert 24 hores, tots els dies de la setmana. En cas d'urgència truqueu al 061 Salut Respon",POINT (0.8917339870000001 41.622278894)
3620343,Consultori local Palau-saverdera,Consultori local Palau-saverdera,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR RAVALET, 1",cr.,1,17495,PALAU-SAVERDERA,171208,ALT EMPORDA,"512,236.78","4,683,893.63",3.148471925,42.307179737,11/11/2025 01:10:31 PM,Horari|MG i INF:  dl. dc. i dv. de 8 a 11:30h. Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos al CAP Roses obert 24 h.,POINT (3.148471925 42.307179737)
3619912,Hospital de dia sociosanitari Hospital Sociosanitari Francolí,Hospital de dia sociosanitari Hospital Sociosanitari Francolí,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR JOAN PAU II, 2",cr.,2,43005,TARRAGONA,431482,TARRAGONES,"352,192.14","4,554,216.85",1.239192464,41.125805272,11/11/2025 01:10:31 PM,,POINT (1.239192464 41.125805272)
3620541,Atenció continuada CAP Celrà,Atenció continuada CAP Celrà,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CT DE JUIÀ, 135",ct.,135,17460,CELRÀ,170499,GIRONES,"490,713.52","4,652,759.67",2.887821138,42.026815982,11/11/2025 01:10:31 PM,Horari|de dl. a dg. de 8 a 20 h. Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos al CUAP Güell (Girona),POINT (2.887821138 42.026815982)
3622204,Atenció continuada CAP La Granja,Atenció continuada CAP La Granja,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CR DE LES SÍNIES, 9-15",cr.,9-15,8750,MOLINS DE REI,81234,BAIX LLOBREGAT,"417,420.72","4,585,598.58",2.011841716,41.417700463,11/11/2025 01:10:31 PM,"Horari|Dissabtes, diumenges i festius de 8 a 20 h. Fora de l'horari del centre truqueu al 061 Salut Respon o adreceu-vos al CAP El Serral  (CUAP) de Sant Vicenç dels Horts o al CAP Sant Ildefons (CUAP)  de Cornellà de Llobregat.",POINT (2.011841716 41.417700463)
3622681,Consultori local Cantonigrós,Consultori local Cantonigrós,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR MAJOR, 49",cr.,49,8511,L'ESQUIROL,82541,OSONA,"447,550.68","4,653,899.63",2.366339008,42.035388886,11/11/2025 01:10:31 PM,"Horari|dv. 9,50 a 13h. (altern MF. i INF.). Fora dels horaris d'obertura us podeu adreçar al CAP Roda de Ter o truqueu al 061 Salut Respon.",POINT (2.366339008 42.035388886)
3620050,Consultori local Llagostera,Consultori local Llagostera,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"AV ESTACIÓ, S/N",av.,S/N,17240,LLAGOSTERA,170890,GIRONES,"491,014.35","4,630,775.27",2.891790299,41.828811177,11/11/2025 01:10:31 PM,Horari|dl a dv de 8.00h a 20.00h.  Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos al CAP Cassà de la Selva.,POINT (2.891790299 41.828811177)
33159729,ASSIR CAP Sant Feliu de Codines - Doctor de los Pinos,ASSIR CAP Sant Feliu de Codines - Doctor de los Pinos,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR FONTETA, 4",cr.,4,8182,SANT FELIU DE CODINES,82107,VALLES ORIENTAL,"430,359.72","4,615,482.92",2.163190525,41.688076673,11/11/2025 01:10:31 PM,,POINT (2.163190525 41.688076673)
3620168,CSMIJ Ripollès,CSMIJ Ripollès,Salut|Centres sanitaris|5. Centres de salut mental|,"CR MACIÀ BONAPLATA, 8",cr.,8,17500,RIPOLL,171479,RIPOLLES,"433,361.42","4,672,073.73",2.192853297,42.197983023,11/11/2025 01:10:31 PM,Horari|dilluns 8'30-17,POINT (2.192853297 42.197983023)
3622493,PADES Maresme-Sud,PADES Maresme-Sud,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR MARIA VIDAL, 46-48",cr.,46-48,8340,VILASSAR DE MAR,82191,MARESME,"448,772.89","4,594,591.46",2.386217134,41.501309791,11/11/2025 01:10:31 PM,"Horari|de dilluns a diumenge, de 8 a 20 hores",POINT (2.386217134 41.501309791)
3619741,Consultori local Nulles,Consultori local Nulles,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR CAMPS I LA SÈQUIA, S/N",cr.,S/N,43887,NULLES,430982,ALT CAMP,"357,054.66","4,567,609.19",1.293966022,41.247259882,11/11/2025 01:10:31 PM,Horari|Dll: 8.30 a 11. Dm a dv: 12 a 14  Estiu:  Medicina familiar i comunitària: DILLUNS DE 8:30 A 11 DIJOUS DE 12 A 14  Infermeria: DILLUNS DE 8:30 A 11 DIMECRES I DIVENDRES DE 12 A 14,POINT (1.293966022 41.247259882)
3620945,CAS Mollet,CAS Mollet,Salut|Centres sanitaris|6. Centres d'atenció i seguiment a les drogodependències|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"RD PINETONS, 6-8",rd.,6-8,8100,MOLLET DEL VALLÈS,81249,VALLES ORIENTAL,"433,436.63","4,599,270.80",2.201961661,41.542327218,11/11/2025 01:10:32 PM,,POINT (2.201961661 41.542327218)
3619601,CAP Onze de Setembre,CAP Onze de Setembre,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"PS ONZE DE SETEMBRE, 10",ps.,10,25005,LLEIDA,251207,SEGRIA,"301,791.06","4,610,981.96",0.620647071,41.625950525,11/11/2025 01:10:32 PM,Horari|Tots els dies laborables de 8 a 19 h. Pediatria al CAP Onze de Setembre de 8 a 20 h.. HORARI D'ESTIU: (23 juny al 5 setembre) tots els dies laborables de 8 a 17 h. Fora d'aquest horari truqueu al 061 Salut Respon o CUAP Lleida (973 233 385),POINT (0.620647071 41.625950525)
3620046,PADES Gironès-Girona-Pla de l'Estany,PADES Gironès-Girona-Pla de l'Estany,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR MOSSÈN JOAN PONS, 6",cr.,6,17007,GIRONA,170792,GIRONES,"484,394.35","4,647,915.75",2.811615918,41.983088743,11/11/2025 01:10:31 PM,,POINT (2.811615918 41.983088743)
