Comarca,Sexe,Cause,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
PALLARS JUSSÀ,Dones,XX.Externes,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,604.84,45.96
PALLARS JUSSÀ,Dones,XXI. Total,0,0,0,0,0,0,1,3,8,15,42,69,0,0,0,0,0,0,106.84,303.03,1044.39,2678.57,8467.74,1056.99
PALLARS JUSSÀ,Homes,I.Infeccioses,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,674.16,355.87,58.07
PALLARS JUSSÀ,Homes,II.Tumors,0,0,0,0,1,0,1,4,3,5,3,17,0,0,0,0,121.8,0,97.47,369,350.06,1123.6,1067.62,246.81
PALLARS JUSSÀ,Homes,III.Sang,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,224.72,0,14.52
PALLARS JUSSÀ,Homes,IV.Endocrines,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,449.44,0,29.04
PALLARS JUSSÀ,Homes,V.Mentals,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,224.72,1423.49,72.59
PALLARS JUSSÀ,Homes,VI.Nerviós,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,116.69,0,711.74,43.55
PALLARS JUSSÀ,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Homes,IX.Circulatori,0,0,0,0,0,0,0,2,0,2,13,17,0,0,0,0,0,0,0,184.5,0,449.44,4626.33,246.81
PALLARS JUSSÀ,Homes,X.Respiratori,0,0,0,0,0,0,0,0,2,3,7,12,0,0,0,0,0,0,0,0,233.37,674.16,2491.1,174.22
PALLARS JUSSÀ,Homes,XI.Digestiu,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,184.5,0,224.72,0,43.55
PALLARS JUSSÀ,Homes,XII.Pell,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,355.87,14.52
PALLARS JUSSÀ,Homes,XIII.Osteomuscular,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,116.69,224.72,0,29.04
PALLARS JUSSÀ,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Homes,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Homes,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Homes,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1067.62,43.55
PALLARS JUSSÀ,Homes,XX.Externes,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,711.74,29.04
PALLARS JUSSÀ,Homes,XXI. Total,0,0,0,0,1,0,1,8,7,19,36,72,0,0,0,0,121.8,0,97.47,738.01,816.8,4269.66,12811.39,1045.3
PALLARS JUSSÀ,Total,I.Infeccioses,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,398.01,128.7,37.27
PALLARS JUSSÀ,Total,II.Tumors,0,0,0,0,1,0,1,6,10,7,6,31,0,0,0,0,67.98,0,50.97,289.3,616.14,696.52,772.2,231.07
PALLARS JUSSÀ,Total,III.Sang,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,99.5,128.7,14.91
PALLARS JUSSÀ,Total,IV.Endocrines,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,199,128.7,22.36
PALLARS JUSSÀ,Total,V.Mentals,0,0,0,0,0,0,1,0,0,1,5,7,0,0,0,0,0,0,50.97,0,0,99.5,643.5,52.18
PALLARS JUSSÀ,Total,VI.Nerviós,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,0,0,0,0,0,61.61,199,386.1,44.72
PALLARS JUSSÀ,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Total,IX.Circulatori,0,0,0,0,0,0,0,3,1,6,22,32,0,0,0,0,0,0,0,144.65,61.61,597.01,2831.4,238.52
PALLARS JUSSÀ,Total,X.Respiratori,0,0,0,0,0,0,0,0,2,4,15,21,0,0,0,0,0,0,0,0,123.23,398.01,1930.5,156.53
PALLARS JUSSÀ,Total,XI.Digestiu,0,0,0,0,0,0,0,2,0,4,2,8,0,0,0,0,0,0,0,96.43,0,398.01,257.4,59.63
PALLARS JUSSÀ,Total,XII.Pell,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,128.7,7.45
PALLARS JUSSÀ,Total,XIII.Osteomuscular,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,61.61,99.5,257.4,29.82
PALLARS JUSSÀ,Total,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,1029.6,59.63
PALLARS JUSSÀ,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Total,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Total,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS JUSSÀ,Total,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,199,772.2,59.63
PALLARS JUSSÀ,Total,XX.Externes,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,643.5,37.27
PALLARS JUSSÀ,Total,XXI. Total,0,0,0,0,1,0,2,11,15,34,78,141,0,0,0,0,67.98,0,101.94,530.38,924.21,3383.08,10038.61,1050.98
PALLARS SOBIRÀ,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,II.Tumors,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,365.63,0,0,518.13,85.4
PALLARS SOBIRÀ,Dones,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,IV.Endocrines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,V.Mentals,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1554.4,85.4
PALLARS SOBIRÀ,Dones,VI.Nerviós,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,IX.Circulatori,0,0,0,0,0,0,0,1,0,0,12,13,0,0,0,0,0,0,0,182.82,0,0,6217.62,370.05
PALLARS SOBIRÀ,Dones,X.Respiratori,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,478.47,2072.54,142.33
PALLARS SOBIRÀ,Dones,XI.Digestiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1036.27,56.93
PALLARS SOBIRÀ,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Dones,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1554.4,85.4
PALLARS SOBIRÀ,Dones,XX.Externes,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1036.27,56.93
PALLARS SOBIRÀ,Dones,XXI. Total,0,0,0,0,0,0,0,3,0,1,27,31,0,0,0,0,0,0,0,548.45,0,478.47,13989.64,882.44
PALLARS SOBIRÀ,Homes,I.Infeccioses,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,943.4,2020.2,105.68
PALLARS SOBIRÀ,Homes,II.Tumors,0,0,0,0,0,0,0,2,3,4,5,14,0,0,0,0,0,0,0,322.06,643.78,1886.79,5050.51,369.88
PALLARS SOBIRÀ,Homes,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Homes,IV.Endocrines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Homes,V.Mentals,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,214.59,0,0,26.42
PALLARS SOBIRÀ,Homes,VI.Nerviós,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1010.1,26.42
PALLARS SOBIRÀ,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Homes,IX.Circulatori,0,0,0,0,0,0,0,2,5,0,5,12,0,0,0,0,0,0,0,322.06,1072.96,0,5050.51,317.04
PALLARS SOBIRÀ,Homes,X.Respiratori,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,943.4,1010.1,79.26
PALLARS SOBIRÀ,Homes,XI.Digestiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Homes,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Homes,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1010.1,26.42
PALLARS SOBIRÀ,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Homes,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Homes,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Homes,XVIII.Mal definides,0,0,0,0,0,1,0,0,1,0,3,5,0,0,0,0,0,186.57,0,0,214.59,0,3030.3,132.1
PALLARS SOBIRÀ,Homes,XX.Externes,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,214.59,0,1010.1,52.84
PALLARS SOBIRÀ,Homes,XXI. Total,0,0,0,0,0,1,0,4,11,8,19,43,0,0,0,0,0,186.57,0,644.12,2360.52,3773.58,19191.92,1136.06
PALLARS SOBIRÀ,Total,I.Infeccioses,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,475.06,684.93,54.81
PALLARS SOBIRÀ,Total,II.Tumors,0,0,0,0,0,0,0,4,3,4,6,17,0,0,0,0,0,0,0,342.47,359.71,950.12,2054.79,232.94
PALLARS SOBIRÀ,Total,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Total,IV.Endocrines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Total,V.Mentals,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,119.9,0,1027.4,54.81
PALLARS SOBIRÀ,Total,VI.Nerviós,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,342.47,13.7
PALLARS SOBIRÀ,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Total,IX.Circulatori,0,0,0,0,0,0,0,3,5,0,17,25,0,0,0,0,0,0,0,256.85,599.52,0,5821.92,342.56
PALLARS SOBIRÀ,Total,X.Respiratori,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,712.59,1712.33,109.62
PALLARS SOBIRÀ,Total,XI.Digestiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Total,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Total,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Total,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1027.4,41.11
PALLARS SOBIRÀ,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Total,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Total,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLARS SOBIRÀ,Total,XVIII.Mal definides,0,0,0,0,0,1,0,0,1,0,6,8,0,0,0,0,0,95.15,0,0,119.9,0,2054.79,109.62
PALLARS SOBIRÀ,Total,XX.Externes,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,119.9,0,1027.4,54.81
PALLARS SOBIRÀ,Total,XXI. Total,0,0,0,0,0,1,0,7,11,9,46,74,0,0,0,0,0,95.15,0,599.32,1318.94,2137.77,15753.42,1013.98
PLA D'URGELL,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,151.4,645.86,43.55
PLA D'URGELL,Dones,II.Tumors,0,0,0,0,0,0,0,3,7,9,17,36,0,0,0,0,0,0,0,124.17,404.16,681.3,1829.92,195.99
PLA D'URGELL,Dones,III.Sang,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,322.93,16.33
PLA D'URGELL,Dones,IV.Endocrines,0,0,0,0,1,0,0,0,0,0,4,5,0,0,0,0,53.68,0,0,0,0,0,430.57,27.22
PLA D'URGELL,Dones,V.Mentals,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,227.1,968.78,65.33
PLA D'URGELL,Dones,VI.Nerviós,0,0,0,0,0,1,0,1,1,1,12,16,0,0,0,0,0,39.73,0,41.39,57.74,75.7,1291.71,87.11
PLA D'URGELL,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Dones,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Dones,IX.Circulatori,0,0,0,0,0,0,0,2,1,6,40,49,0,0,0,0,0,0,0,82.78,57.74,454.2,4305.71,266.77
PLA D'URGELL,Dones,X.Respiratori,0,0,0,0,0,0,1,0,2,1,22,26,0,0,0,0,0,0,35.68,0,115.47,75.7,2368.14,141.55
PLA D'URGELL,Dones,XI.Digestiu,0,0,0,0,0,0,0,0,1,0,6,7,0,0,0,0,0,0,0,0,57.74,0,645.86,38.11
PLA D'URGELL,Dones,XII.Pell,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,57.74,0,215.29,16.33
PLA D'URGELL,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,75.7,430.57,27.22
PLA D'URGELL,Dones,XIV.Genitourinari,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0,57.74,75.7,322.93,27.22
PLA D'URGELL,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Dones,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Dones,XVII.Congènites,2,0,0,0,0,0,0,0,1,0,0,3,1470.59,0,0,0,0,0,0,0,57.74,0,0,16.33
PLA D'URGELL,Dones,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,227.1,430.57,38.11
PLA D'URGELL,Dones,XX.Externes,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0,0,0,41.39,57.74,75.7,322.93,32.67
PLA D'URGELL,Dones,XXI. Total,2,0,0,0,1,1,1,7,16,28,135,191,1470.59,0,0,0,53.68,39.73,35.68,289.74,923.79,2119.61,14531.75,1039.85
PLA D'URGELL,Homes,I.Infeccioses,0,0,0,0,0,0,0,0,1,1,4,6,0,0,0,0,0,0,0,0,56.98,95.88,808.08,30.67
PLA D'URGELL,Homes,II.Tumors,0,0,1,1,0,0,0,14,7,18,22,63,0,0,45.6,45.19,0,0,0,513.38,398.86,1725.79,4444.44,322.05
PLA D'URGELL,Homes,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Homes,IV.Endocrines,0,0,0,0,0,0,1,0,1,1,2,5,0,0,0,0,0,0,29.33,0,56.98,95.88,404.04,25.56
PLA D'URGELL,Homes,V.Mentals,0,0,0,0,1,0,0,0,0,2,1,4,0,0,0,0,46.82,0,0,0,0,191.75,202.02,20.45
PLA D'URGELL,Homes,VI.Nerviós,0,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,36.67,0,95.88,808.08,30.67
PLA D'URGELL,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Homes,IX.Circulatori,0,0,0,0,0,0,1,6,5,8,18,38,0,0,0,0,0,0,29.33,220.02,284.9,767.02,3636.36,194.25
PLA D'URGELL,Homes,X.Respiratori,0,0,0,0,0,0,1,1,3,6,13,24,0,0,0,0,0,0,29.33,36.67,170.94,575.26,2626.26,122.69
PLA D'URGELL,Homes,XI.Digestiu,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,808.08,20.45
PLA D'URGELL,Homes,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Homes,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,202.02,5.11
PLA D'URGELL,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,95.88,1010.1,30.67
PLA D'URGELL,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Homes,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Homes,XVII.Congènites,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,29.33,0,0,0,0,5.11
PLA D'URGELL,Homes,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,202.02,5.11
PLA D'URGELL,Homes,XX.Externes,0,0,0,0,0,2,0,1,3,4,1,11,0,0,0,0,0,71.71,0,36.67,170.94,383.51,202.02,56.23
PLA D'URGELL,Homes,XXI. Total,0,0,1,1,1,2,4,23,20,42,76,170,0,0,45.6,45.19,46.82,71.71,117.3,843.42,1139.6,4026.85,15353.54,869.03
PLA D'URGELL,Total,I.Infeccioses,0,0,0,0,0,0,0,0,1,3,10,14,0,0,0,0,0,0,0,0,28.68,126.9,702.25,36.91
PLA D'URGELL,Total,II.Tumors,0,0,1,1,0,0,0,17,14,27,39,99,0,0,23.49,23.95,0,0,0,330.55,401.49,1142.13,2738.76,261.01
PLA D'URGELL,Total,III.Sang,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,210.67,7.91
PLA D'URGELL,Total,IV.Endocrines,0,0,0,0,1,0,1,0,1,1,6,10,0,0,0,0,25.01,0,16.1,0,28.68,42.3,421.35,26.36
PLA D'URGELL,Total,V.Mentals,0,0,0,0,1,0,0,0,0,5,10,16,0,0,0,0,25.01,0,0,0,0,211.51,702.25,42.18
PLA D'URGELL,Total,VI.Nerviós,0,0,0,0,0,1,0,2,1,2,16,22,0,0,0,0,0,18.85,0,38.89,28.68,84.6,1123.6,58
PLA D'URGELL,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Total,IX.Circulatori,0,0,0,0,0,0,1,8,6,14,58,87,0,0,0,0,0,0,16.1,155.55,172.07,592.22,4073.03,229.37
PLA D'URGELL,Total,X.Respiratori,0,0,0,0,0,0,2,1,5,7,35,50,0,0,0,0,0,0,32.19,19.44,143.39,296.11,2457.87,131.82
PLA D'URGELL,Total,XI.Digestiu,0,0,0,0,0,0,0,0,1,0,10,11,0,0,0,0,0,0,0,0,28.68,0,702.25,29
PLA D'URGELL,Total,XII.Pell,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,28.68,0,140.45,7.91
PLA D'URGELL,Total,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,42.3,351.12,15.82
PLA D'URGELL,Total,XIV.Genitourinari,0,0,0,0,0,0,0,0,1,2,8,11,0,0,0,0,0,0,0,0,28.68,84.6,561.8,29
PLA D'URGELL,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Total,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA D'URGELL,Total,XVII.Congènites,2,0,0,0,0,0,1,0,1,0,0,4,692.04,0,0,0,0,0,16.1,0,28.68,0,0,10.55
PLA D'URGELL,Total,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,126.9,351.12,21.09
PLA D'URGELL,Total,XX.Externes,0,0,0,0,0,2,0,2,4,5,4,17,0,0,0,0,0,37.69,0,38.89,114.71,211.51,280.9,44.82
PLA D'URGELL,Total,XXI. Total,2,0,1,1,2,3,5,30,36,70,211,361,692.04,0,23.49,23.95,50.01,56.54,80.48,583.32,1032.41,2961.08,14817.42,951.75
PLA DE L'ESTANY,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,95.15,683.06,35.8
PLA DE L'ESTANY,Dones,II.Tumors,0,0,0,0,0,1,2,2,2,9,7,23,0,0,0,0,0,42.07,79.55,92.12,114.94,856.33,956.28,137.22
PLA DE L'ESTANY,Dones,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA DE L'ESTANY,Dones,IV.Endocrines,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,95.15,273.22,17.9
PLA DE L'ESTANY,Dones,V.Mentals,0,0,0,0,0,0,0,0,0,1,11,12,0,0,0,0,0,0,0,0,0,95.15,1502.73,71.59
PLA DE L'ESTANY,Dones,VI.Nerviós,0,0,0,0,0,0,0,0,2,1,5,8,0,0,0,0,0,0,0,0,114.94,95.15,683.06,47.73
PLA DE L'ESTANY,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA DE L'ESTANY,Dones,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA DE L'ESTANY,Dones,IX.Circulatori,0,0,0,0,0,0,0,0,2,4,33,39,0,0,0,0,0,0,0,0,114.94,380.59,4508.2,232.68
PLA DE L'ESTANY,Dones,X.Respiratori,0,0,0,0,0,0,0,0,1,1,10,12,0,0,0,0,0,0,0,0,57.47,95.15,1366.12,71.59
PLA DE L'ESTANY,Dones,XI.Digestiu,0,0,0,0,0,0,1,2,0,2,4,9,0,0,0,0,0,0,39.78,92.12,0,190.29,546.45,53.7
PLA DE L'ESTANY,Dones,XII.Pell,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,136.61,5.97
PLA DE L'ESTANY,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA DE L'ESTANY,Dones,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,95.15,546.45,29.83
PLA DE L'ESTANY,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA DE L'ESTANY,Dones,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
