Provincia de residencia	Causas (lista reducida)	Sexo	Edad	Total
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 1 a 14 años	0
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 15 a 29 años	0
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 30 a 39 años	2
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 40 a 44 años	1
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 45 a 49 años	0
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 50 a 54 años	6
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 55 a 59 años	2
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 60 a 64 años	7
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 65 a 69 años	8
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 70 a 74 años	11
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 75 a 79 años	21
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 80 a 84 años	28
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 85 a 89 años	63
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 90 a 94 años	86
Girona	062-067 X.Enfermedades del sistema respiratorio	Mujeres	De 95 años y más	60
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	Todas las edades	43
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	Menores de 1 año	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 1 a 14 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 15 a 29 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 30 a 39 años	2
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 40 a 44 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 45 a 49 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 50 a 54 años	3
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 55 a 59 años	1
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 60 a 64 años	2
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 65 a 69 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 70 a 74 años	3
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 75 a 79 años	4
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 80 a 84 años	7
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 85 a 89 años	6
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 90 a 94 años	11
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Ambos sexos	De 95 años y más	4
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	Todas las edades	13
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	Menores de 1 año	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 1 a 14 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 15 a 29 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 30 a 39 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 40 a 44 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 45 a 49 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 50 a 54 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 55 a 59 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 60 a 64 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 65 a 69 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 70 a 74 años	2
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 75 a 79 años	2
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 80 a 84 años	3
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 85 a 89 años	2
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 90 a 94 años	3
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Hombres	De 95 años y más	1
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	Todas las edades	30
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	Menores de 1 año	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 1 a 14 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 15 a 29 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 30 a 39 años	2
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 40 a 44 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 45 a 49 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 50 a 54 años	3
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 55 a 59 años	1
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 60 a 64 años	2
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 65 a 69 años	0
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 70 a 74 años	1
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 75 a 79 años	2
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 80 a 84 años	4
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 85 a 89 años	4
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 90 a 94 años	8
Girona	062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)	Mujeres	De 95 años y más	3
Girona	063 Neumonía	Ambos sexos	Todas las edades	118
Girona	063 Neumonía	Ambos sexos	Menores de 1 año	0
Girona	063 Neumonía	Ambos sexos	De 1 a 14 años	0
Girona	063 Neumonía	Ambos sexos	De 15 a 29 años	0
Girona	063 Neumonía	Ambos sexos	De 30 a 39 años	0
Girona	063 Neumonía	Ambos sexos	De 40 a 44 años	0
Girona	063 Neumonía	Ambos sexos	De 45 a 49 años	0
Girona	063 Neumonía	Ambos sexos	De 50 a 54 años	0
Girona	063 Neumonía	Ambos sexos	De 55 a 59 años	2
Girona	063 Neumonía	Ambos sexos	De 60 a 64 años	2
Girona	063 Neumonía	Ambos sexos	De 65 a 69 años	5
Girona	063 Neumonía	Ambos sexos	De 70 a 74 años	4
Girona	063 Neumonía	Ambos sexos	De 75 a 79 años	14
Girona	063 Neumonía	Ambos sexos	De 80 a 84 años	12
Girona	063 Neumonía	Ambos sexos	De 85 a 89 años	20
Girona	063 Neumonía	Ambos sexos	De 90 a 94 años	34
Girona	063 Neumonía	Ambos sexos	De 95 años y más	25
Girona	063 Neumonía	Hombres	Todas las edades	65
Girona	063 Neumonía	Hombres	Menores de 1 año	0
Girona	063 Neumonía	Hombres	De 1 a 14 años	0
Girona	063 Neumonía	Hombres	De 15 a 29 años	0
Girona	063 Neumonía	Hombres	De 30 a 39 años	0
Girona	063 Neumonía	Hombres	De 40 a 44 años	0
Girona	063 Neumonía	Hombres	De 45 a 49 años	0
Girona	063 Neumonía	Hombres	De 50 a 54 años	0
Girona	063 Neumonía	Hombres	De 55 a 59 años	2
Girona	063 Neumonía	Hombres	De 60 a 64 años	2
Girona	063 Neumonía	Hombres	De 65 a 69 años	4
Girona	063 Neumonía	Hombres	De 70 a 74 años	3
Girona	063 Neumonía	Hombres	De 75 a 79 años	10
Girona	063 Neumonía	Hombres	De 80 a 84 años	9
Girona	063 Neumonía	Hombres	De 85 a 89 años	12
Girona	063 Neumonía	Hombres	De 90 a 94 años	13
Girona	063 Neumonía	Hombres	De 95 años y más	10
Girona	063 Neumonía	Mujeres	Todas las edades	53
Girona	063 Neumonía	Mujeres	Menores de 1 año	0
Girona	063 Neumonía	Mujeres	De 1 a 14 años	0
Girona	063 Neumonía	Mujeres	De 15 a 29 años	0
Girona	063 Neumonía	Mujeres	De 30 a 39 años	0
Girona	063 Neumonía	Mujeres	De 40 a 44 años	0
Girona	063 Neumonía	Mujeres	De 45 a 49 años	0
Girona	063 Neumonía	Mujeres	De 50 a 54 años	0
Girona	063 Neumonía	Mujeres	De 55 a 59 años	0
Girona	063 Neumonía	Mujeres	De 60 a 64 años	0
Girona	063 Neumonía	Mujeres	De 65 a 69 años	1
Girona	063 Neumonía	Mujeres	De 70 a 74 años	1
Girona	063 Neumonía	Mujeres	De 75 a 79 años	4
Girona	063 Neumonía	Mujeres	De 80 a 84 años	3
Girona	063 Neumonía	Mujeres	De 85 a 89 años	8
Girona	063 Neumonía	Mujeres	De 90 a 94 años	21
Girona	063 Neumonía	Mujeres	De 95 años y más	15
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	Todas las edades	194
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	Menores de 1 año	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 1 a 14 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 15 a 29 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 30 a 39 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 40 a 44 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 45 a 49 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 50 a 54 años	3
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 55 a 59 años	1
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 60 a 64 años	5
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 65 a 69 años	16
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 70 a 74 años	15
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 75 a 79 años	21
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 80 a 84 años	29
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 85 a 89 años	41
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 90 a 94 años	47
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Ambos sexos	De 95 años y más	16
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	Todas las edades	132
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	Menores de 1 año	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 1 a 14 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 15 a 29 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 30 a 39 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 40 a 44 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 45 a 49 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 50 a 54 años	2
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 55 a 59 años	1
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 60 a 64 años	2
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 65 a 69 años	13
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 70 a 74 años	8
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 75 a 79 años	13
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 80 a 84 años	25
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 85 a 89 años	29
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 90 a 94 años	33
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Hombres	De 95 años y más	6
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	Todas las edades	62
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	Menores de 1 año	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 1 a 14 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 15 a 29 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 30 a 39 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 40 a 44 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 45 a 49 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 50 a 54 años	1
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 55 a 59 años	0
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 60 a 64 años	3
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 65 a 69 años	3
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 70 a 74 años	7
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 75 a 79 años	8
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 80 a 84 años	4
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 85 a 89 años	12
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 90 a 94 años	14
Girona	064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)	Mujeres	De 95 años y más	10
Girona	065 Asma	Ambos sexos	Todas las edades	25
Girona	065 Asma	Ambos sexos	Menores de 1 año	0
Girona	065 Asma	Ambos sexos	De 1 a 14 años	1
Girona	065 Asma	Ambos sexos	De 15 a 29 años	0
Girona	065 Asma	Ambos sexos	De 30 a 39 años	0
Girona	065 Asma	Ambos sexos	De 40 a 44 años	0
Girona	065 Asma	Ambos sexos	De 45 a 49 años	0
Girona	065 Asma	Ambos sexos	De 50 a 54 años	1
Girona	065 Asma	Ambos sexos	De 55 a 59 años	0
Girona	065 Asma	Ambos sexos	De 60 a 64 años	0
Girona	065 Asma	Ambos sexos	De 65 a 69 años	0
Girona	065 Asma	Ambos sexos	De 70 a 74 años	0
Girona	065 Asma	Ambos sexos	De 75 a 79 años	1
Girona	065 Asma	Ambos sexos	De 80 a 84 años	3
Girona	065 Asma	Ambos sexos	De 85 a 89 años	5
Girona	065 Asma	Ambos sexos	De 90 a 94 años	9
Girona	065 Asma	Ambos sexos	De 95 años y más	5
Girona	065 Asma	Hombres	Todas las edades	4
Girona	065 Asma	Hombres	Menores de 1 año	0
Girona	065 Asma	Hombres	De 1 a 14 años	1
Girona	065 Asma	Hombres	De 15 a 29 años	0
Girona	065 Asma	Hombres	De 30 a 39 años	0
Girona	065 Asma	Hombres	De 40 a 44 años	0
Girona	065 Asma	Hombres	De 45 a 49 años	0
Girona	065 Asma	Hombres	De 50 a 54 años	0
Girona	065 Asma	Hombres	De 55 a 59 años	0
Girona	065 Asma	Hombres	De 60 a 64 años	0
Girona	065 Asma	Hombres	De 65 a 69 años	0
Girona	065 Asma	Hombres	De 70 a 74 años	0
Girona	065 Asma	Hombres	De 75 a 79 años	1
Girona	065 Asma	Hombres	De 80 a 84 años	0
Girona	065 Asma	Hombres	De 85 a 89 años	0
Girona	065 Asma	Hombres	De 90 a 94 años	2
Girona	065 Asma	Hombres	De 95 años y más	0
Girona	065 Asma	Mujeres	Todas las edades	21
Girona	065 Asma	Mujeres	Menores de 1 año	0
Girona	065 Asma	Mujeres	De 1 a 14 años	0
Girona	065 Asma	Mujeres	De 15 a 29 años	0
Girona	065 Asma	Mujeres	De 30 a 39 años	0
Girona	065 Asma	Mujeres	De 40 a 44 años	0
Girona	065 Asma	Mujeres	De 45 a 49 años	0
Girona	065 Asma	Mujeres	De 50 a 54 años	1
Girona	065 Asma	Mujeres	De 55 a 59 años	0
Girona	065 Asma	Mujeres	De 60 a 64 años	0
Girona	065 Asma	Mujeres	De 65 a 69 años	0
Girona	065 Asma	Mujeres	De 70 a 74 años	0
Girona	065 Asma	Mujeres	De 75 a 79 años	0
Girona	065 Asma	Mujeres	De 80 a 84 años	3
Girona	065 Asma	Mujeres	De 85 a 89 años	5
Girona	065 Asma	Mujeres	De 90 a 94 años	7
Girona	065 Asma	Mujeres	De 95 años y más	5
Girona	066 Insuficiencia respiratoria	Ambos sexos	Todas las edades	55
Girona	066 Insuficiencia respiratoria	Ambos sexos	Menores de 1 año	0
Girona	066 Insuficiencia respiratoria	Ambos sexos	De 1 a 14 años	0
